Subscription,ResourceType,Name,ServiceName,Size,Status,VNet,Subnet,Location,ResourceGroup,ResourceId
LASO Development,Microsoft.Network/networkInterfaces,pauenipreftd1,,,,,,eastus,pauergpre000,/subscriptions/50954c79-c9a7-4822-b2ee-603cb18d3260/resourceGroups/pauergpre000/providers/Microsoft.Network/networkInterfaces/pauenipreftd1
LASO Development,Microsoft.Network/networkInterfaces,qsuenirelall0,,,,,,eastus,qsuergrel000,/subscriptions/50954c79-c9a7-4822-b2ee-603cb18d3260/resourceGroups/qsuergrel000/providers/Microsoft.Network/networkInterfaces/qsuenirelall0
LASO Development,Microsoft.Network/networkInterfaces,ltuenitrnftd1,,,,,,eastus,ltuergtrn000,/subscriptions/50954c79-c9a7-4822-b2ee-603cb18d3260/resourceGroups/ltuergtrn000/providers/Microsoft.Network/networkInterfaces/ltuenitrnftd1
LASO Development,Microsoft.Network/networkInterfaces,dcueniprebkd1,,,,,,eastus,dcuergpre000,/subscriptions/50954c79-c9a7-4822-b2ee-603cb18d3260/resourceGroups/dcuergpre000/providers/Microsoft.Network/networkInterfaces/dcueniprebkd1
LASO Development,Microsoft.Network/networkInterfaces,dcuenipreftd0,,,,,,eastus,dcuergpre000,/subscriptions/50954c79-c9a7-4822-b2ee-603cb18d3260/resourceGroups/dcuergpre000/providers/Microsoft.Network/networkInterfaces/dcuenipreftd0
LASO Development,Microsoft.Network/networkInterfaces,ltuenitrnftd0,,,,,,eastus,ltuergtrn000,/subscriptions/50954c79-c9a7-4822-b2ee-603cb18d3260/resourceGroups/ltuergtrn000/providers/Microsoft.Network/networkInterfaces/ltuenitrnftd0
LASO Development,Microsoft.Network/networkInterfaces,dcueniprebkd0,,,,,,eastus,dcuergpre000,/subscriptions/50954c79-c9a7-4822-b2ee-603cb18d3260/resourceGroups/dcuergpre000/providers/Microsoft.Network/networkInterfaces/dcueniprebkd0
LASO Development,Microsoft.Network/networkSecurityGroups,vmbuildtest-nsg,,,,,,eastus,vmbuildtest,/subscriptions/50954c79-c9a7-4822-b2ee-603cb18d3260/resourceGroups/vmbuildtest/providers/Microsoft.Network/networkSecurityGroups/vmbuildtest-nsg
LASO Development,Microsoft.Network/networkSecurityGroups,dcuensrelnsg000,,,,,,eastus,dcuergrel000,/subscriptions/50954c79-c9a7-4822-b2ee-603cb18d3260/resourceGroups/dcuergrel000/providers/Microsoft.Network/networkSecurityGroups/dcuensrelnsg000
LASO Development,Microsoft.Network/networkSecurityGroups,test123-nsg,,,,,,eastus,testbuildagent001,/subscriptions/50954c79-c9a7-4822-b2ee-603cb18d3260/resourceGroups/testbuildagent001/providers/Microsoft.Network/networkSecurityGroups/test123-nsg
LASO Development,Microsoft.Network/networkSecurityGroups,qsuensrelnsg000,,,,,,eastus,qsuergrel000,/subscriptions/50954c79-c9a7-4822-b2ee-603cb18d3260/resourceGroups/qsuergrel000/providers/Microsoft.Network/networkSecurityGroups/qsuensrelnsg000
LASO Development,Microsoft.Network/networkSecurityGroups,pauensprensg000,,,,,,eastus,pauergpre000,/subscriptions/50954c79-c9a7-4822-b2ee-603cb18d3260/resourceGroups/pauergpre000/providers/Microsoft.Network/networkSecurityGroups/pauensprensg000
LASO Development,Microsoft.Network/networkSecurityGroups,ltuenstrnnsg000,,,,,,eastus,ltuergtrn000,/subscriptions/50954c79-c9a7-4822-b2ee-603cb18d3260/resourceGroups/ltuergtrn000/providers/Microsoft.Network/networkSecurityGroups/ltuenstrnnsg000
LASO Development,Microsoft.Network/networkSecurityGroups,apuensprensg000,,,,,,eastus,apuergpre000,/subscriptions/50954c79-c9a7-4822-b2ee-603cb18d3260/resourceGroups/apuergpre000/providers/Microsoft.Network/networkSecurityGroups/apuensprensg000
LASO Development,Microsoft.Network/networkSecurityGroups,dcuensprensg000,,,,,,eastus,dcuergpre000,/subscriptions/50954c79-c9a7-4822-b2ee-603cb18d3260/resourceGroups/dcuergpre000/providers/Microsoft.Network/networkSecurityGroups/dcuensprensg000
LASO Development,Microsoft.Network/networkSecurityGroups,qtuensrelnsg000,,,,,,eastus,qtuergrel000,/subscriptions/50954c79-c9a7-4822-b2ee-603cb18d3260/resourceGroups/qtuergrel000/providers/Microsoft.Network/networkSecurityGroups/qtuensrelnsg000
LASO Development,Microsoft.Network/networkSecurityGroups,qsuensdv2nsg000,,,,,,eastus,qsuergdv2000,/subscriptions/50954c79-c9a7-4822-b2ee-603cb18d3260/resourceGroups/qsuergdv2000/providers/Microsoft.Network/networkSecurityGroups/qsuensdv2nsg000
LASO Development,Microsoft.Network/publicIPAddresses,publicIpAddressftd,,,,,,eastus,ltuergtrn000,/subscriptions/50954c79-c9a7-4822-b2ee-603cb18d3260/resourceGroups/ltuergtrn000/providers/Microsoft.Network/publicIPAddresses/publicIpAddressftd
LASO Development,Microsoft.Network/publicIPAddresses,test123-ip,,,,,,eastus,testbuildagent001,/subscriptions/50954c79-c9a7-4822-b2ee-603cb18d3260/resourceGroups/testbuildagent001/providers/Microsoft.Network/publicIPAddresses/test123-ip
LASO Development,Microsoft.Network/publicIPAddresses,publicIpAddressall,,,,,,eastus,qtuergrel000,/subscriptions/50954c79-c9a7-4822-b2ee-603cb18d3260/resourceGroups/qtuergrel000/providers/Microsoft.Network/publicIPAddresses/publicIpAddressall
LASO Development,Microsoft.Network/publicIPAddresses,publicIpAddressbkd,,,,,,eastus,ltuergtrn000,/subscriptions/50954c79-c9a7-4822-b2ee-603cb18d3260/resourceGroups/ltuergtrn000/providers/Microsoft.Network/publicIPAddresses/publicIpAddressbkd
LASO Development,Microsoft.Network/publicIPAddresses,publicIpAddressall,,,,,,eastus,dcuergrel000,/subscriptions/50954c79-c9a7-4822-b2ee-603cb18d3260/resourceGroups/dcuergrel000/providers/Microsoft.Network/publicIPAddresses/publicIpAddressall
LASO Development,Microsoft.Network/publicIPAddresses,publicIpAddressbkd,,,,,,eastus,apuergpre000,/subscriptions/50954c79-c9a7-4822-b2ee-603cb18d3260/resourceGroups/apuergpre000/providers/Microsoft.Network/publicIPAddresses/publicIpAddressbkd
LASO Development,Microsoft.Network/publicIPAddresses,publicIpAddressall,,,,,,eastus,qsuergdv2000,/subscriptions/50954c79-c9a7-4822-b2ee-603cb18d3260/resourceGroups/qsuergdv2000/providers/Microsoft.Network/publicIPAddresses/publicIpAddressall
LASO Development,Microsoft.Network/publicIPAddresses,publicIpAddressftd,,,,,,eastus,dcuergpre000,/subscriptions/50954c79-c9a7-4822-b2ee-603cb18d3260/resourceGroups/dcuergpre000/providers/Microsoft.Network/publicIPAddresses/publicIpAddressftd
LASO Development,Microsoft.Network/publicIPAddresses,publicIpAddressbkd,,,,,,eastus,dcuergpre000,/subscriptions/50954c79-c9a7-4822-b2ee-603cb18d3260/resourceGroups/dcuergpre000/providers/Microsoft.Network/publicIPAddresses/publicIpAddressbkd
LASO Development,Microsoft.Network/publicIPAddresses,publicIpAddressall,,,,,,eastus,qsuergrel000,/subscriptions/50954c79-c9a7-4822-b2ee-603cb18d3260/resourceGroups/qsuergrel000/providers/Microsoft.Network/publicIPAddresses/publicIpAddressall
